repo_name,ownership.owner,ownership.owner_kind,ownership.owner_name,ownership.theme,ownership.squad,ownership.priority,github.contributor_count_90d,github.release_count_12mo,github.pr_closure_ratio_90d,github.median_pr_response_seconds,makefile.upgrade,TIMESTAMP,dependabot.exists,dependabot.has_ecosystem.github-actions,dependabot.has_ecosystem.npm,dependabot.has_ecosystem.pip,dependencies.count,dependencies.github.count,dependencies.js.all.count,dependencies.js.count,dependencies.js.dev.count,dependencies.pypi.count,dependencies.pypi_all.count,django_packages.django_42.count,django_packages.total.count,django_packages.upgraded.count,docs.build_badge,docs.python_version,exists..coveragerc,exists..editorconfig,exists..gitignore,exists..pii_annotations.yml,exists.CHANGELOG.rst,exists.Makefile,exists.README,exists.commitlint.yml,exists.dependabot.yml,exists.openedx.yaml,exists.package.json,exists.pylintrc,exists.pyproject.toml,exists.requirements,exists.setup.cfg,exists.setup.py,exists.tox.ini,exists.transifex_config,github.last_push,github_actions,makefile.pip-installed,makefile.quality,makefile.quality-js,makefile.quality-python,makefile.test,makefile.test-js,makefile.test-python,npm_package,org_name,pinned_python_dependencies,readme.bad_links,readme.getting-help,readme.good_links,readme.irc-missing,readme.mailing-list-missing,readme.security,readthedocs_config.exists,readthedocs_config.file_name,readthedocs_config.version,renovate.configured,renovate.last_pr,renovate.oldest_open_pr_date,renovate.total_open_prs,requires.django,requires.pytest,setup_py.project_urls,setup_py.py312_classifiers,setup_py.pypi_name,setup_py.python_versions,setup_py.repo_url,tox_ini.has_section.testenv,tox_ini.has_section.testenv:quality,tox_tox_section,tox_ini.uses_whitelist_externals
openedx/frontend-authz,,,,,,,1,0,0.5,7,False,2026-08-16,False,False,False,False,0,0,0,0,0,0,0,0,0,0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2026-08-04 07:43:30,True,False,False,False,False,False,False,False,,openedx,0,,,,,,,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-admin-console,,,,,,,8,5,0.8444,6,False,2026-08-16,True,True,False,False,22,0,0,12,10,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-10 17:41:19,True,False,False,False,False,False,False,False,,openedx,0,"['https://github.com/openedx/frontend-app-admin-console/blob/main/LICENSE: 404', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403']",True,"['https://img.shields.io/github/license/openedx/frontend-app-admin-console.svg', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/openedx/frontend-app-admin-console/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/frontend-app-admin-console/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-app-admin-console/coverage.svg?branch=main', 'https://codecov.io/github/openedx/frontend-app-admin-console?branch=main', 'https://github.com/overhangio/tutor-mfe?tab=readme-ov-file', 'https://github.com/openedx/openedx-authz', 'https://github.com/openedx/frontend-plugin-framework', 'https://openedx.atlassian.net/wiki/x/M4B4MgE', 'https://openedx.atlassian.net/wiki/x/AgAwMQE', 'https://discuss.openedx.org', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,True,2026-07-01,2026-03-30,3,False,False,,False,,[],,False,False,False,False
openedx/frontend-template-application,,,,,,,3,0,0.25,141,False,2026-08-16,True,True,False,False,28,0,0,19,9,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-10 17:11:16,True,False,False,False,False,False,False,False,@edx/frontend-template-application,openedx,0,"['https://open-edx-backstage.herokuapp.com/catalog/default/component/frontend-template-application: 404', 'https://github.com/openedx/frontend-template-application/blob/main/LICENSE: 404']",True,"['https://github.com/openedx/paragon/?tab=readme-ov-file', 'https://github.com/openedx/brand-openedx/issues/23', 'https://github.com/openedx/frontend-template-application/tree/release/teak', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-template-application/blob/master/docs/decisions/0002-feature-based-application-organization.rst', 'https://github.com/openedx/frontend-platform/blob/master/docs/how_tos/i18n.rst', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-template-application/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.slack.com/archives/C04BM6YC7A6', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/github/license/openedx/frontend-template-application.svg', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/openedx/frontend-template-application/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/frontend-template-application/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-template-application/coverage.svg?branch=main', 'https://codecov.io/github/openedx/frontend-template-application?branch=main']",True,True,True,False,,,True,2026-04-06,2025-12-29,3,False,False,,False,,[],,False,False,False,False
openedx/platform-plugin-aspects,,,,,,,7,7,0.9583,169,True,2026-08-16,True,True,False,False,148,0,0,0,0,60,148,10,11,7,False,,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-08-12 19:12:09,True,True,True,False,False,True,False,False,,openedx,1,['https://www.npmjs.com/package/@superset-ui/embedded-sdk: 403'],True,"['https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://docs.openedx.org/projects/platform-plugin-aspects', 'https://discuss.openedx.org', 'https://github.com/openedx/platform-plugin-aspects/issues', 'https://openedx.org/getting-help', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/platform-plugin-aspects', 'https://github.com/openedx/openedx-events', 'https://github.com/openedx/edx-platform', 'https://clickhouse.com', 'https://docs.openedx.org/projects/openedx-aspects/en/latest/index.html', 'https://docs.openedx.org/projects/openedx-filters/en/latest/', 'https://docs.openedx.org/projects/openedx-aspects/en/latest/technical_documentation/how-tos/backfill.html']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,platform-plugin-aspects,"['3', '3.12']",https://github.com/openedx/platform-plugin-aspects,True,True,True,False
openedx/mockprock,,,,,,,4,0,0.8,11574,True,2026-08-16,False,False,False,False,1,0,0,1,0,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,True,False,2026-07-29 15:32:37,True,False,True,False,True,True,False,True,@edx/mockprock,openedx,0,[],False,['https://github.com/openedx/edx-proctoring/'],True,True,False,False,,,True,,,0,False,False,,False,,[],,True,True,True,False
openedx/frontend-app-learner-dashboard,,,,,,,3,19,0.8235,92,False,2026-08-16,True,True,False,False,42,0,0,28,14,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-14 19:06:32,True,False,False,False,False,True,False,False,@edx/frontend-app-learner-dashboard,openedx,0,"['https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403']",False,"['https://img.shields.io/github/license/openedx/frontend-app-learner-dashboard.svg', 'https://github.com/openedx/frontend-app-learner-dashboard/blob/master/LICENSE', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/openedx/frontend-app-learner-dashboard/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/frontend-app-learner-dashboard/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-app-learner-dashboard/coverage.svg?branch=master', 'https://app.codecov.io/github/openedx/frontend-app-learner-dashboard?branch=master', 'https://github.com/openedx/frontend-plugin-framework', 'https://docs.openedx.org/en/latest/developers/quickstarts/so_you_want_to_contribute.html', 'https://openedx.atlassian.net/wiki/spaces/COMM/pages/3875962884/How+to+submit+an+open+source+contribution+for+Product+Review', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-learner-dashboard/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://openedx.atlassian.net/wiki/spaces/OEPM/pages/3575906333/Learner+Home', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,True,2026-04-06,2025-02-17,4,False,False,,False,,[],,False,False,False,False
openedx/openedx-app-ios,,,,,,,4,7,0.7,7,False,2026-08-16,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,2026-08-13 15:10:29,True,False,False,False,False,False,False,False,,openedx,0,"['https://app.transifex.com/open-edx/openedx-translations/dashboard/: 403', 'https://app.transifex.com/open-edx/openedx-translations/openedx-app-ios/: 404']",False,"['https://github.com/openedx/openedx-app-ios.git', 'https://docs.openedx.org/en/latest/developers/concepts/oep58.html', 'https://github.com/openedx/openedx-atlas', 'https://github.com/openedx/openedx-translations', 'https://github.com/openedx/openedx-translations/blob/6448167e9695a921f003ff6bd8f40f006a2d6743/translations/openedx-app-ios/I18N/I18N/uk.lproj/Localizable.strings', 'https://github.com/openedx/openedx-atlas/issues/20', 'https://github.com/apps/transifex-integration', 'https://github.com/openedx/openedx-app-ios/blob/main/LICENSE']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/frontend-enterprise,,,,,,,0,0,0.5,20815,False,2026-08-16,False,False,False,False,4,0,0,0,4,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,2026-06-10 14:02:29,True,False,False,False,False,False,False,False,@edx/frontend-enterprise,openedx,0,[],False,"['https://github.com/openedx/frontend-build', 'https://github.com/conventional-changelog/commitlint', 'https://github.com/openedx/frontend-enterprise/actions/workflows/publish-from-package.yml', 'https://github.com/openedx/frontend-enterprise/actions/workflows/release.yml/badge.svg', 'https://github.com/openedx/frontend-enterprise/actions', 'https://codecov.io/gh/edx/frontend-enterprise/branch/master/graph/badge.svg?token=lBHoe5P4Q3', 'https://codecov.io/gh/edx/frontend-enterprise']",True,True,False,False,,,True,2025-12-15,,0,False,False,,False,,[],,False,False,False,False
openedx/openedx-app-test,,,,,,,0,0,,,False,2026-08-16,False,False,False,False,1,0,399,1,0,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,2025-08-29 14:34:13,True,False,False,False,False,False,False,False,,openedx,0,['https://stackoverflow.com/questions/6587507/how-to-install-pip-with-python-3: 403'],False,"['https://nodejs.org/en/', 'https://appium.io/docs/en/latest/quickstart/', 'https://www.oracle.com/europe/java/technologies/downloads/', 'https://developer.android.com/tools', 'https://github.com/openedx/openedx-app-test', 'https://www.python.org/downloads/', 'https://www.browserstack.com/list-of-browsers-and-platforms/automate']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/edx-enterprise-data,,,,,,,11,30,0.9394,244744,True,2026-08-16,True,True,False,False,154,0,0,0,0,81,154,13,18,9,False,,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,2026-08-11 11:22:45,True,False,False,False,False,True,False,False,,openedx,6,[],False,"['https://github.com/openedx/edx-analytics-data-api/', 'https://github.com/openedx/edx-drf-extensions/blob/4569b9bf7e54a917d4acdd545b10c058c960dd1a/edx_rest_framework_extensions/auth/jwt/authentication.py', 'https://github.com/openedx/devstack', 'https://github.com/openedx/frontend-app-admin-portal/']",True,True,False,False,,,False,,,,True,True,,True,edx-enterprise-data,"['3', '3.12']",https://github.com/openedx/edx-enterprise-data,True,True,True,False
openedx/axim-engineering,,,,,,,2,0,1.0,1841272,False,2026-08-16,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,2026-08-10 20:11:24,True,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://openedx.atlassian.net/wiki/spaces/COMM/pages/3241640370/Axim+Collaborative+Engineering+Team', 'https://github.com/openedx/axim-engineering/issues/new/choose']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/frontend-plugin-framework,,,,,,,3,6,0.8571,183,False,2026-08-16,True,True,False,False,21,0,0,5,16,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,2026-08-14 17:34:56,True,False,False,False,False,False,False,False,,openedx,0,"['https://github.com/openedx/frontend-platform/blob/master/src/config.js: 404', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/frontend-plugin-framework: 404']",True,"['https://img.shields.io/github/license/openedx/frontend-plugin-framework.svg', 'https://github.com/openedx/frontend-plugin-framework/blob/master/LICENSE', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/openedx/frontend-plugin-framework/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/frontend-plugin-framework/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-plugin-framework/coverage.svg?branch=master', 'https://codecov.io/github/openedx/frontend-plugin-framework?branch=master', 'https://github.com/openedx/frontend-platform/blob/master/docs/decisions/0007-javascript-file-configuration.rst', 'https://github.com/openedx/frontend-platform/blob/master/src/react/ErrorBoundary.jsx', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-plugin-framework/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.slack.com/archives/C04BM6YC7A6', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,True,2025-11-24,2024-05-20,9,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-learning,,,,,,,6,5,0.5312,319,False,2026-08-16,True,True,False,False,50,0,0,39,11,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-15 20:53:36,True,False,False,False,False,False,False,False,@edx/frontend-app-learning,openedx,0,"['http://local.openedx.io: HTTPConnectionPool(host=\'local.openedx.io\', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host=\'local.openedx.io\', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))', 'https://support.edx.org/hc/en-us/articles/360000038428-Entering-math-expressions-in-assignments-or-the-calculator: 404', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403']",False,"['https://codecov.io/gh/edx/frontend-app-learning/branch/master/graph/badge.svg?token=3z7XvuzTq3', 'https://codecov.io/gh/edx/frontend-app-learning', 'https://img.shields.io/badge/license-AGPL-informational', 'https://github.com/openedx/frontend-app-account/blob/master/LICENSE', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-app-learning.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-build', 'https://openedx.github.io/frontend-platform/', 'https://github.com/openedx/frontend-plugin-framework', 'https://openedx.atlassian.net/browse/TNL-8678', 'https://support.edx.org/hc/en-us/articles/206503858-How-do-I-verify-my-identity', 'https://support.edx.org/hc/en-us/articles/206502008-What-is-a-verified-certificate', 'https://twitter.com/openedx', 'https://github.com/openedx/frontend-app-learning/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://discuss.openedx.org', 'https://openedx.org/r/how-to-contribute', 'https://github.com/openedx/.github/blob/master/AI_POLICY.md', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,True,2026-04-06,2022-03-29,5,False,False,,False,,[],,False,False,False,False
openedx/openedx-k8s-harmony,,,,,,,5,3,0.5455,6,False,2026-08-16,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,2026-08-11 22:38:22,True,False,False,False,False,False,False,False,,openedx,0,"['https://github.com/aws/karpenter/blob/main/website/content/en/docs/upgrade-guide.md: 404', 'https://XYZ.eks.amazonaws.com: HTTPSConnectionPool(host=\'xyz.eks.amazonaws.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'xyz.eks.amazonaws.com\', port=443): Failed to resolve \'xyz.eks.amazonaws.com\' ([Errno -2] Name or service not known)""))', 'https://karpenter.sh/docs/concepts/provisioners/: 404', 'https://karpenter.sh/docs/concepts/node-templates/: 404', 'https://ms-yourinstanceid.meilisearch.io: HTTPSConnectionPool(host=\'ms-yourinstanceid.meilisearch.io\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'ms-yourinstanceid.meilisearch.io\', port=443): Failed to resolve \'ms-yourinstanceid.meilisearch.io\' ([Errno -2] Name or service not known)""))', 'http://10.1.2.3: HTTPConnectionPool(host=\'10.1.2.3\', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host=\'10.1.2.3\', port=80): Failed to establish a new connection: [Errno 113] No route to host""))', 'https://meilisearch: HTTPSConnectionPool(host=\'meilisearch\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'meilisearch\', port=443): Failed to resolve \'meilisearch\' ([Errno -3] Temporary failure in name resolution)""))']",False,"['https://www.openedx.org', 'https://docs.tutor.overhang.io/', 'https://kubernetes.github.io/ingress-nginx/', 'https://traefik.io/traefik/', 'https://cert-manager.io/', 'https://github.com/prometheus-community/helm-charts', 'https://grove.opencraft.com/', 'https://github.com/eduNEXT/tutor-contrib-pod-autoscaling', 'https://cert-manager.io/docs/installation/upgrading/', 'https://kubernetes.io/docs/tasks/run-application/horizontal-pod-autoscale/', 'https://github.com/kubernetes/autoscaler/tree/master/vertical-pod-autoscaler', 'https://github.com/kubernetes/autoscaler/tree/master/cluster-autoscaler', 'https://karpenter.sh/', 'https://karpenter.sh/docs/getting-started/getting-started-with-karpenter/', 'https://doc.traefik.io/traefik/migrate/nginx-to-traefik/', 'https://helm.sh/', 'https://openedx.github.io/openedx-k8s-harmony', 'https://github.com/cert-manager/cert-manager/releases/download/v1.10.1/cert-manager.crds.yaml', 'https://minikube.sigs.k8s.io/docs/start/', 'https://github.com/openedx/openedx-k8s-harmony.git', 'https://www.meilisearch.com/cloud', 'https://www.meilisearch.com/docs/learn/self_hosted/getting_started_with_self_hosted_meilisearch']",True,True,False,False,,,True,2026-04-04,2024-11-07,6,False,False,,False,,[],,False,False,False,False
